n,t(n),3542.543543*sqrt(n),,lg(n)*5212,,N*412,,n*lgn*986,,N^2*34,
10,452,3,16227766016838,201455,300995208,3,32192809488736,201312,012208489,10,195364,294540,440960479,86488011106,565,400,012908,2702,65773461647
11,527,3,3166247903554,274244,277470965,3,4594316186373,274094,72674108,11,266256,337405,486769473,113487114848,09,484,01561868,1847,65703746317
12,576,3,46410161513775,327797,354939361,3,58496250072116,327658,975155301,12,318096,381435,024104576,145053596241,89,576,01858752,0,00034549589975
13,723,3,60555127546399,517528,372855679,3,70043971814109,517391,857421676,13,504100,426531,776051484,181313113762,463,676,02181452,2206,94991099329
14,892,3,74165738677394,789002,883221995,3,8073549220576,788886,174770552,14,770884,472613,47983617,222521154538,826,784,02529968,11658,5359091938
15,943,3,87298334620742,881959,553409053,3,90689059560852,881895,868130808,15,861184,519609,657078037,269015101164,506,900,029043,1846,50314549585
16,1036,4,1065024,4,1065024,16,1040400,567459,24905728,320835297072,605,1024,03304448,143,20802441766
17,1219,4,12310562561766,1475925,86848474,4,08746284125034,1476012,47294551,17,1444804,616108,845399574,378089521975,512,1156,03730412,3964,30107247736
18,1312,4,24264068711929,1710229,310837,4,16992500144231,1710419,50507073,18,1674436,665511,330921646,441160751196,763,1296,04182192,254,663447632997
19,1563,4,35889894354067,2429362,08190249,4,24792751344359,2429708,02348113,19,2383936,715624,834058448,509884302858,914,1444,04659788,14149,9118759225
20,1704,4,47213595499958,2888394,96066536,4,32192809488736,2888905,54811508,20,2835856,766411,897251357,584778168118,593,1600,051632,10805,2632098634
22,1992,4,69041575982343,3949399,38361286,4,4594316186373,3950317,51096171,22,3880900,869875,090402385,753221058606,395,1936,06247472,3129,00673445064
24,2404,4,89897948556636,5755685,7066334,4,58496250072116,5757192,52217766,24,5664400,975667,266605631,947241386123,864,2304,07435008,9985,13551193441
26,2736,5,09901951359278,7457820,16522162,4,70043971814109,7459997,28799588,26,7344100,1083593,87203249,1168253739534,6,2704,08725808,1018,42309685255
28,3180,5,29150262212918,10078774,0433233,4,8073549220576,10081848,3333571,28,9935104,1193490,3811349,1416838803437,51,3136,10119872,1927,10475382093
30,3480,5,47722557505166,12072308,5099976,4,90689059560852,12076272,1190299,30,11902500,1305215,83715167,1694516189724,97,3600,116172,14427,8947759336
33,4795,5,74456264653803,22936967,6442197,5,04439411935845,22943674,7063074,33,22676644,1475970,42600568,2164357134083,4356,14056812,192597,600950037
36,5376,6,28836900,5,16992500144231,28845815,694509,36,28515600,1650218,48943801,2705506815060,64,5184,16728768,36799,7895160481
39,6311,6,2449979983984,39749935,6352642,5,28540221886225,39762036,5886701,39,39337984,1827668,19670576,3317342037991,88,6084,19633068,51439,904417016
42,7220,6,48074069840786,52034860,104315,5,39231742277876,52050564,0135023,42,51523684,2008072,75948684,4003411765146,12,7056,22769712,26821,3671906185
46,8620,6,78232998312527,74187518,6310909,5,52356195605701,74209204,3016143,46,73513476,2252847,35478831,5036556419980,13,8464,27313328,24250,8570184288
50,10020,7,07106781186548,100258745,80105,5,64385618977472,100287328,97507,50,99400900,2502076,87127879,6210347449687,81,10000,3227,387,196135290047
55,11847,7,41619848709566,140175744,593047,5,78135971352466,140214458,887068,55,139051264,2819339,5669714,7882014513599,64,12100,390467,64206,7287664777
60,14556,7,74596669241483,211651695,41765,5,90689059560852,211705209,492337,60,210134016,3142424,72029455,9783562731397,06,14400,464688,24191,2332789373
66,17328,8,12403840463596,299978103,325049,6,04439411935845,300050146,0121,66,297976644,3537133,20260168,12389028664261,9,17424,56227248,9324,27246650134
72,21220,8,48528137423857,449928356,658477,6,16992500144231,450026586,450913,72,447237904,3938828,63406547,15347657409704,3,20736,66915072,233608,709865728
79,25175,8,88819441731559,633333183,411088,6,3037807481771,633463269,376981,79,629809216,4415530,56995317,19275222030618,9,24964,80558828,44181,6907183169
86,30100,9,2736184954957,905451814,166571,6,4262647547021,905623180,158645,86,900840196,4900177,03105313,23717650288391,3,29584,95467568,265271,686103897
94,35468,9,69535971483266,1257291367,96327,6,55458885167764,1257514110,64785,94,1251319876,5462959,91186419,29457668453351,2,35345,14055088,15094,4442380695
103,42567,10,1488915650922,1811085576,2655,6,68650052718322,1811380285,17341,103,1803191296,6106478,22658717,36771019363930,42437,36940972,16804,0899363416
113,49739,10,6301458127347,2472910768,35484,6,82017896241519,2473289709,75202,113,2462739876,6833275,31979167,46016365001932,8,51077,64822252,1791979,06365594
124,60692,11,13552872566,3682167312,98116,6,95419631038688,3682674784,19591,124,3668482624,7645807,09367252,57533970984258,7,61505,98473408,662571,147315283
136,73900,11,6619037896906,5459486506,61988,7,08746284125034,5460162523,22419,136,5441127696,8546423,47593675,71783654050299,3,73986,38746368,7462,79388106381
149,88903,12,2065556157337,7901573159,17219,7,21916852046216,7902459849,63845,149,7877272516,9537359,50263239,89273330282136,2,88806,86570508,9241,80265976637
163,107715,12,7671453348037,11599770961,8805,7,34872815423108,11600938142,4975,163,11567432704,10620733,0135617,110523547753472,106279,42952652,2060862,58432762
179,129247,13,3790881602597,16701328773,9851,7,48381577726426,16702852543,532,179,16658548624,11877658,220435,138025166204444,128168,13585228,1163947,8492356
196,153656,14,23605864164,7,61470984411521,23607826302,2722,196,23549971600,13233177,4354127,171073880979422,153668,95873728,167,928871891724
215,188151,14,6628782986152,35395281345,5705,7,74819284958946,35397883200,5688,215,35319940096,14770445,2286795,212643304971780,184905,966723,10530240,9688374
236,226140,15,3622914957372,51132351778,8023,7,88264304936184,51135734500,3377,236,51032617216,16494477,7260794,264658812369778,222791,18923968,11214533,5084351
259,267251,16,0934769394311,71414495264,3889,8,01680828768655,71418812065,2058,259,71284728064,18410092,3560719,329162692471591,268332,65881548,1169985,79310562
284,320112,16,8522995463527,102460903581,375,8,14974711950468,102466474946,719,284,102289949584,20521881,6257063,408111496010110,322634,41107648,6362557,63874899
312,381176,17,6635217326557,145281677466,88,8,28540221886225,145288826651,696,312,145057386496,22920437,0911088,508018290533173,389388,56516352,67446226,5650621
343,471455,18,5202591774521,222252354430,419,8,42206476617281,222261875846,843,343,221946516544,25613410,0292094,632117902690787,470611,18613292,712021,842276547
377,573499,19,4164878389476,328878832705,282,8,55842071326867,328891286582,805,377,328468826884,28608144,2442582,785941333971410,568534,34601132,24647789,2273161
414,681148,20,3469899493758,463934879694,98,8,69348695749933,463950754877,069,414,463398778756,31911634,7869534,975343304950069,685606,12379568,19874867,7776083
455,825611,21,3307290077015,681598302006,986,8,82972273508606,681618943566,53,455,680882424336,35621579,122646,1210759397592200,828126,722787,6328861,14103108
500,1005740,22,3606797749979,1011467970039,85,8,96578428466209,1011494913184,61,500,1010507457600,39747790,7608118,1,50094649715332E+015,1000032,27,32578181,7529011
550,1215356,23,4520787991171,1477033202036,64,9,10328780841202,1477068079347,95,550,1475753617636,44393119,9225403,1,86431929735062E+015,1210039,0467,28269992,3943827
605,1460491,24,5967477524977,2132962115028,56,9,24079133216196,2133006968981,24,605,2131267132996,49570037,0090064,2314528417192699,1464147,246507,13368138,5199493
665,1776263,25,7875939164553,3155018634736,13,9,37721053038855,3155076932472,72,665,3152748257604,55290436,288664,2863766742769156,1768957,082403,53376431,9341546
